시리얼번호|온도차이|온도비율차이|공|과|구|답|대|도|묘|사|산공|산과|산구|산답|산대|산도|산묘|산사|산수|산임|산전|산제|산종|산차|산천|산철|산학|수|원|유|임|잡|장|전|제|종|주|차|창|천|철|체|학|전체면적|비율_건축면적|비율_지상연면적|건축년한_비율|높이_비율|지상층수_비율|건축년한|높이|지상층수|강파이프구조|경량철골구조|공업화박판강구조(PEB)|기타강구조|기타구조|기타조적구조|기타철골철근콘크리트구조|기타콘크리트구조|벽돌구조|블록구조|석구조|스틸하우스조|시멘트블럭조|일반목구조|일반철골구조|조립식판넬조|조적구조|철골철근콘크리트구조|철골철근콘크리트합성구조|철골콘크리트구조|철근콘크리트구조|통나무구조|프리케스트콘크리트구조|공공용시설|공동주택|공장|관광휴게시설|교육연구및복지시설|교육연구시설|교정및군사시설|근린생활시설|노유자시설|단독주택|동.식물관련시설|묘지관련시설|문화및집회시설|발전시설|방송통신시설|분뇨.쓰레기처리시설|수련시설|숙박시설|업무시설|운동시설|운수시설|위락시설|위험물저장및처리시설|의료시설|자동차관련시설|자원순환관련시설|장례시설|제1종근린생활시설|제2종근린생활시설|종교시설|창고시설|판매및영업시설|판매시설|(철근)콘크리트|기와|기타지붕|슬레이트
V02Q1940374|0.2290079365079349|1.0075237226626412|0.01239593662628022|0.0|0.0|0.0|0.6452980303970566|0.27100073726918095|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06767855559192035|0.0|0.0|0.0|0.0036267401155619357|0.0|0.0|0.0|0.0|0.0|0.0|0.0|125461.93854137628|34114.9886251405|146067.31274722455|2566460.517058269|6016500.630519392|1994299.8841116405|17.570395927661338|41.18991797248432|13.653293448088949|0.0|637.3799999999999|0.0|0.0|0.0|0.0|0.0|0.0|17310.43165663764|562.3399999999999|0.0|0.0|0.0|49.66|2322.395609570847|3.0|0.0|0.0|0.0|256.41|124925.69548101605|0.0|0.0|0.0|54303.786359529324|1269.4963068609843|0.0|0.0|2710.7199999999993|4050.924457701559|468.36999999999983|2268.21|20385.65684536153|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7294.090000000001|23773.441410183223|0.0|0.0|0.0|0.0|0.0|575.1682723043693|0.0|0.0|7253.698860249373|16042.058339767276|587.3399999999999|1407.42|0.0|3676.93189526691|27524.52632399505|851.98|4961.612301145448|776.8699999999999
V02Q1940375|-0.2900396825396842|0.9923174203163075|0.0703248541589882|0.0|0.0025158862418484217|0.007906953688221724|0.6594389327186498|0.21217715329873252|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.001237938041087143|0.0|0.0|0.0|0.0|0.0004220671471759357|0.0|0.0|0.045976214705296295|0.0|0.0|0.0|125339.1292549218|49102.30645195551|657002.5911541807|15088215.02929087|69227296.13985953|19080372.933842227|22.965229106303592|105.3683761250399|29.04154898433967|0.0|96.66648926770861|0.0|0.0|0.0|0.0|0.0|0.0|1589.156666019696|8.915476486461372|0.0|0.0|0.0|39.40436207099427|32579.668055463437|0.0|0.0|501660.5657096344|0.0|0.0|121028.214395238|0.0|0.0|0.0|504818.6180535826|0.0|0.0|0.0|0.0|0.0|0.0|1826.6849325375717|829.8714722216689|1.418514156213215|0.0|110.2818846779307|0.0|25065.319999999996|0.0|80.6636158019623|0.0|97546.1718910911|0.0|0.0|0.0|42.863052826210385|16461.275240431205|0.0|0.0|0.0|3857.9797442112313|6359.4000922580835|0.0|2.0426603849470295|0.0|0.0|47899.24090468016|299.1302405179255|899.160358078288|4.774948679136312
V02Q1940376|0.44210317460317305|1.0138301284198785|0.00784001907337048|0.0|0.0|0.0|0.7123777765558947|0.22051077257421967|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0061248900714735415|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.2136398602687965e-05|8.48868848897054e-06|0.0|0.0|0.0|0.0|0.0|0.02166405272954908|0.0|0.0|0.0|0.0|0.03145186390840084|125457.89630993154|43053.66419453318|153318.04284705032|3146659.228535179|2677141.3599516535|1161837.8588545076|20.523737259510142|17.461358821429535|7.577959105658255|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26695.162128282424|0.0|0.0|0.0|0.0|33.059999999999995|121.90106916273874|0.0|0.0|0.0|0.0|0.0|126467.91964960517|0.0|0.0|0.0|89196.68374835803|0.0|0.0|0.0|5677.928445869214|0.0|0.0|4997.145356425817|41085.30292033094|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|301.79|0.0|0.0|6133.796064747096|4307.316311319226|1618.0800000000004|0.0|0.0|0.0|41852.30434176982|363.97|837.3898527633564|0.0
V02Q1940377|-0.8412301587301598|0.9719708625276534|0.0|0.0|3.9858152067255764e-05|0.0|0.5289891416531556|0.13789536995302254|0.0|0.0|0.0|0.0|0.002240000278040677|0.0|0.0|0.0|0.0|0.0|0.0|0.24866483337340223|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0065391892247936515|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.07563160736551798|125308.71769139658|18032.135345141323|81651.38204507576|964399.3430081694|2999691.3683006833|943029.8616162891|11.811182111721898|36.7377905084901|11.54946601021019|0.0|109.67999999999998|0.0|0.0|0.0|0.0|0.0|0.0|3115.7000000000003|0.0|0.0|0.0|0.0|0.0|1.3229693588866984|0.0|0.0|0.0|0.0|0.0|78424.67907571688|0.0|0.0|0.0|59539.37195856483|0.0|0.0|0.0|2128.761189933099|0.0|0.0|243.33|2038.1400000000003|0.0|0.0|0.0|0.0|0.0|0.0|3267.9500000000007|0.0|0.0|499.02636154787734|0.0|0.0|0.0|12617.573775609686|0.0|0.0|0.0|1023.0991320639253|294.1296273563452|0.0|0.0|0.0|0.0|16457.55291633077|152.39999999999998|1308.2224288105529|113.96
V02Q1940378|0.13436507936507772|1.0048840752173462|0.0020856456141152453|0.0|0.0|0.0004520595661953456|0.7095570788267306|0.23810878217515213|2.527260941998683e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.005538821327622192|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0033734486681479643|0.0013461130056899625|0.0|0.0|0.0|0.014761839258507365|0.0025250210325556246|0.0|0.0|0.0222259179158634|0.0|0.0|0.0|125624.2854654679|46123.962000521584|121778.39424195747|2752578.2610145686|1276417.8012574033|458825.7666561886|22.603174217797303|10.481479980113146|3.767710762752897|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26864.12856051946|526.9683280485456|0.0|0.0|0.0|0.0|1093.88|0.0|0.0|0.0|0.0|1512.58|91780.83735338946|0.0|0.0|0.0|59598.46047274734|789.5300000000002|0.0|0.0|2528.6400000000003|0.0|0.0|1339.4115183947793|34951.507992996194|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|511.58|0.0|0.0|0.0|181.95000000000002|0.0|0.0|0.0|0.0|16966.906519297587|4712.277738521576|198.13|0.0|0.0|0.0|37107.31235134035|6270.939918919243|2211.339730261993|534.3699999999999
V02Q1940379|0.484365079365078|1.0158130557127651|0.0|0.0|0.010965312085499838|0.0|0.7632731414478936|0.22317937887133688|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.6283328925587e-05|0.0|0.0|0.0|0.0|0.0|0.0025558842663439643|0.0|0.0|0.0|0.0|0.0|125462.5321675743|25848.817927275715|130594.69725659196|3529671.1971405996|1015764.5530214788|455519.3827132979|27.0276762478764|7.7779923255667|3.488038888886087|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|39456.94842139712|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|856.29|90281.45883519483|0.0|0.0|0.0|64229.968348543254|1323.1299999999999|0.0|0.0|159.75000000000003|0.0|0.0|465.51|44011.19535336912|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1008.82|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12742.25225668848|5322.9912979911105|575.9999999999999|0.0|0.0|755.0799999999999|25003.871040079932|54.44753267923189|790.4993545165486|0.0
V02Q1940380|0.4117460317460297|1.0118597387267396|0.2192098058063633|0.0|0.0|0.0|0.49747159497298654|0.21208898543054422|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.011754945770844896|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05947466801926105|125461.8356218729|32489.536564307724|124082.85219811932|2918662.3962092325|2092681.0571808591|616163.2441020691|23.521883519804113|16.865191443532737|4.965740496666372|0.0|737.69|0.0|0.0|0.0|0.0|0.0|0.0|2873.2369818463835|0.0|0.0|0.0|0.0|0.0|3252.107736678472|0.0|0.0|6967.336298683735|0.0|0.0|110252.48118091073|0.0|0.0|0.0|36626.27548720436|0.0|0.0|0.0|13835.955492861227|0.0|107.8|0.0|8893.287006753817|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17657.200187260776|0.0|0.0|0.0|0.0|0.0|122.04878759928624|0.0|0.0|14554.406016262115|32285.87922017774|0.0|0.0|0.0|0.0|27957.595966593653|205.82|4326.120597714069|0.0
V02Q1940381|0.3343650793650773|1.0103565346403738|0.0|0.0|0.013903563999137612|0.0|0.706235758297559|0.17588923424119|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.019521780472000053|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.02479881866000056|0.00011619819975828729|0.0|0.0|0.0|0.005623853286285158|0.0|0.0|0.0|0.053910792844069376|0.0|0.0|0.0|125482.80495505946|22740.52838712173|192308.48606635374|4211415.594171097|7897308.088613481|2875517.0873209885|21.89927069946356|41.06583255971663|14.952627136427177|0.0|117.2007218210884|0.0|0.0|0.0|0.0|0.0|0.0|21887.000753289693|315.1490406490158|0.0|0.0|0.0|1326.0713800696046|0.0|0.0|0.0|0.0|0.0|0.0|168663.06417052433|0.0|0.0|0.0|147846.09389212567|0.0|0.0|0.0|0.0|0.0|0.0|463.78000000000003|27907.08351834355|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|34.23888201830346|19.015402387582597|0.0|0.0|0.0|0.0|23.870000000000005|0.0|0.0|9583.173052205288|5979.85131927333|451.3800000000001|0.0|0.0|0.0|19267.919339020013|84.42015282346381|3204.098895278253|0.0
V02Q1940382|-0.5864682539682555|0.9808042966353001|0.004730841350043008|0.0|0.0|0.004081195550598348|0.663908298875637|0.14746213559509902|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0017631612501586148|0.0|0.0|0.0|0.14553972662211764|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0027271379325093338|0.0|0.0|0.008180286501745288|0.0|0.010189680171055801|0.0|0.001837865327855626|0.0|0.009579670823180241|0.0|0.0|0.0|125461.77695222199|38813.634492519894|122932.32817831363|2879442.372562328|1055102.9623212076|640608.331236207|23.422987388522326|8.582794924299963|5.211064825088183|0.0|0.0|0.0|0.0|49.84|0.0|0.0|0.0|30222.47870934897|210.52|0.0|0.0|0.0|73.06|297.31999999999994|0.0|0.0|0.0|0.0|97.17000000000003|91981.93946896467|0.0|0.0|0.0|75911.02711821883|0.0|0.0|0.0|400.14|0.0|802.593026685529|720.5447576636537|39250.05215414421|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3293.530444303351|1494.2183550846196|1060.222322213451|0.0|0.0|0.0|35698.18926789396|1599.1397343260603|1516.305490299871|0.0
V02Q1940383|0.4665079365079353|1.01584385192964|0.006837269358984692|0.0|0.0|0.0|0.5953146796275791|0.1993854120634902|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00023102580637681777|0.00541482481268183|0.0|0.0|0.11740956621623017|0.0|0.0|0.0|0.0|0.01359834907996163|0.0|0.0|0.06180887303469557|125461.01646335103|32124.402785071357|152298.11421942775|4162108.2766186926|5630073.265645393|2159200.519401225|27.328692137461527|36.96745225311003|14.177460636776477|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|24670.793139482084|428.36|0.0|0.0|0.0|28.94000000000001|40.48591716284491|0.0|0.0|7738.0538663863335|0.0|0.0|119391.4812963965|0.0|0.0|0.0|102509.47714480801|0.0|0.0|0.0|4692.941190877761|0.0|0.0|194.03999999999996|29201.253006820207|0.0|0.0|40.48591716284491|0.0|0.0|0.0|0.0|0.0|6309.590000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4537.716985913177|4812.6099738457515|0.0|0.0|0.0|0.0|30578.746426085763|769.6800000000001|775.9763589855911|0.0
V02Q1940384|-0.5430158730158748|0.9830650396782769|0.029022348441539864|0.0|0.0|0.0007730601016868203|0.5073886503577717|0.16305237881017468|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.20399796508756127|0.0|0.0|0.0|0.0|0.0|0.0|0.00010112404438981485|0.0|0.0|0.0|0.009722839303775327|0.0007028785513008916|0.0|0.0|0.0|0.0009567463000337708|0.0|0.0|0.0|0.00953048907293585|0.0|0.0|0.07475151992883004|125461.96508889996|28550.64477323407|107137.12023445958|2958504.193091893|795246.0962150851|939305.2147009047|27.61418438928994|7.422694342304173|8.767318112016852|0.0|66.27000000000002|0.0|0.0|0.0|0.0|0.0|0.0|25497.024936697813|47.27|0.0|0.0|0.0|0.0|215.60000000000005|0.0|0.0|0.0|0.0|0.0|81310.95529776177|0.0|0.0|0.0|54688.806351661784|0.0|0.0|0.0|8347.149351380696|0.0|0.0|90.84432841733333|34198.95826135209|0.0|0.0|0.0|0.0|0.0|0.0|644.6534226547565|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2732.859771202551|3736.7337836000247|143.41717525904428|0.0|0.0|2553.697788931296|22200.289829925678|2387.3|3963.0549433083957|0.0
V02Q1940385|0.18853174603174422|1.0063155381172832|0.0|0.0|0.0|0.0|0.5114060877816587|0.27878406092582053|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.006396721854024729|0.0002240470208176933|0.0|0.0|0.0|0.0|0.010943199250312728|0.0|0.0|0.0|0.12875036879211463|0.0|0.0|0.06349551437525097|125434.38336200795|15169.616748130136|52784.30499003816|1182584.6573061254|1518275.6211795514|541973.7755362196|22.40409639814925|28.763770243182922|10.267706956423975|0.0|183.23000000000002|0.0|0.0|0.0|0.0|0.0|0.0|946.9370760123959|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|51654.13791402576|0.0|0.0|0.0|43578.98158776241|0.0|0.0|0.0|4237.551192531352|0.0|0.0|0.0|735.9127870469426|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|214.12417333738287|2022.6752493600638|1977.8599999999992|17.200000000000003|0.0|0.0|14753.298051831904|81.32000000000001|334.9986962982333|0.0
V02Q1940386|0.7385317460317444|1.0233623726712793|0.021825219221554247|0.0|0.0011404835413015195|0.0|0.7473300430578326|0.20788104656822773|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.004422204681089012|0.0|0.0030138269524821546|0.0|0.01023459745006351|0.0|0.0|0.0|0.0|0.0|0.0|0.0041525785274492385|125587.86932175086|45607.01921574508|174359.70729441615|3270143.0992633025|5633581.342506221|1947446.216170989|18.755153641898943|32.310110116172666|11.16912987748148|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|31893.390230642824|533.16|0.0|0.0|0.0|0.0|5.136091514700118|0.0|0.0|0.0|0.0|0.0|141928.02097225864|0.0|0.0|0.0|119060.76620871878|533.16|0.0|0.0|677.0117385342007|0.0|852.83|213.37|40294.81530210602|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6362.10748664172|5568.129225360422|739.981241540313|57.53609151470011|0.0|0.0|39276.41815046723|5164.90936735102|632.5316979268285|533.16
V02Q1940387|0.5879365079365062|1.0193321064433767|0.0033339915040183727|0.0|0.024776602073387565|0.0|0.5005077396548798|0.24882055022931926|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.22256111653839492|125461.93672084811|35428.130686888384|244798.0440202715|3807528.9121249467|24478759.51709647|6458131.370343752|15.553755453248836|99.9957316451001|26.38146638871412|0.0|1349.5799521392232|0.0|0.0|0.0|0.0|0.0|0.0|8795.14720321915|0.0|0.0|0.0|0.0|0.0|4968.139512782812|0.0|0.0|16836.700000000004|0.0|0.0|212848.4773521303|0.0|0.0|0.0|9197.033343790665|0.0|0.0|0.0|0.0|0.0|0.0|89286.47029765077|5747.541099887479|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1057.92|13925.738141635207|0.0|0.0|0.0|0.0|36891.65552595779|0.0|0.0|0.0|13262.408677804968|25279.556477722377|0.0|0.0|0.0|50149.72045582226|34107.05693245357|60.930000000000014|1260.143754434818|0.0
V02Q1940388|-0.31742063492063644|0.991093357709103|0.008120846752033213|0.0|0.009958266102288473|0.0|0.6070363620943542|0.08996007456199116|0.0|0.0|0.002404944487607112|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.029617998258324594|0.011450258654203184|0.0|0.0|0.0061817921549813665|0.0|0.0|0.0|0.0|0.011309436051424482|0.0|0.0|0.015387529905813697|0.000486226722805897|0.0|0.0038797828392028375|0.0|0.014357425326838657|0.004878765055083226|0.0|0.0|0.1150682923776755|0.0|0.0|0.0699019986553723|125461.92781509922|16250.029266763493|159838.3621416838|3048324.5261858595|7203850.268612903|2557056.924337352|19.071294808963106|45.06959513403466|15.997767307392248|0.0|48.89|0.0|0.0|0.0|0.0|0.0|0.0|4753.203598527818|1116.5314892052631|0.0|0.0|0.0|1932.7100983653672|37.29908243337985|0.0|0.0|0.0|0.0|0.0|151949.72787315198|0.0|0.0|0.0|134292.07788226756|0.0|0.0|0.0|4609.065800489574|0.0|0.0|298.31903506845316|8315.042496617025|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|105.00039244359235|0.0|0.0|0.0|519.4209989647255|0.0|139.02|0.0|0.0|7779.293487830139|3696.501773904538|52.32992339211614|32.29035070610237|0.0|0.0|7066.043903164422|488.8009964350817|8695.184367163989|0.0
V02Q1940389|0.34031746031745863|1.0108494684635065|0.01884399054335174|0.0|0.007952873714236709|0.0012255510236233943|0.7504411120262224|0.19929081966362308|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0008855040728511898|0.0|0.0|0.0006809810356579636|0.005516037256699959|0.0|0.0|0.0|0.015163130663733542|0.0|0.0|0.0|125462.09883863328|38098.795008255955|144759.91797271604|2873385.6690117237|2505201.8629423683|1101263.1540357596|19.84931816245773|17.305908279214016|7.607514355205167|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15561.021674415733|152.63716093987153|0.0|0.0|0.0|0.0|804.3200000000003|0.0|0.0|0.0|0.0|0.0|128241.93913736043|0.0|0.0|0.0|82314.240463725|70.67923753413719|0.0|0.0|340.3260394520547|0.0|0.0|1492.74|36025.58925955518|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1790.63|0.0|0.0|0.0|0.0|2090.9000000000005|0.0|0.0|0.0|8340.058729181375|8461.094243268284|1340.57|804.3200000000003|0.0|1688.7699999999995|35291.86210530745|603.1317811473181|2200.60796258825|3.193159212937417
V02Q1940390|0.343888888888887|1.0102607033330469|0.0|0.0|0.010689644892565268|0.0|0.42726445191249357|0.10663621953829533|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.106997515202353e-05|0.0|0.0|0.0|0.0|0.0|0.19896562955043987|0.0|0.0009260523410354475|0.2533840421972579|0.0|0.0020528895927606357|125461.94598077268|15935.90143387264|28747.359233809093|439861.7408458898|1046312.4389705434|340112.9469891748|15.300944245639743|36.39681928557806|11.831102266575359|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|127.30477473679967|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28620.054459072293|0.0|0.0|0.0|14501.34686866014|0.0|0.0|0.0|224.36000586048652|0.0|0.0|0.0|1196.2498511772246|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8667.430000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2637.3991800105923|1520.573328100647|0.0|0.0|0.0|0.0|15827.15866373096|44.03277014168|64.71|0.0
V02Q1940391|0.12722222222222046|1.0040096855093468|0.0|0.0|0.0|0.0|0.37912315015849973|0.22624359953071704|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.08342870802322482|0.0|0.0|0.0|0.0|0.11864827027881365|0.0|0.0|0.19255627200874464|125461.93962184087|24681.10650895186|145854.51007777572|3375057.3720706915|5219034.890089616|2167007.242542195|23.139890362464417|35.78247177482965|14.857320773877039|0.0|40.00000000000003|0.0|0.0|0.0|0.0|0.0|0.0|2414.1000384921094|0.0|0.0|0.0|0.0|37.44|746.6520416897777|0.0|0.0|0.0|0.0|0.0|142616.3179975938|0.0|0.0|0.0|114819.2763330604|0.0|37.44|2780.510000000002|18578.625877234947|0.0|0.0|0.0|8021.520478093026|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|790.1792687601508|826.9581206271819|0.0|0.0|0.0|0.0|23227.28650895186|37.44|1416.380000000001|0.0
V02Q1940392|0.7730555555555535|1.0248504318474456|0.012606385549911071|0.0|0.0|0.0|0.5847656742970013|0.257988417824865|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0037955444828422155|0.019396990621433217|0.0|0.0|0.015652174544775434|0.0|0.10579481267917173|130563.13850396639|35719.17508883668|169755.2162594822|3153145.0982436957|6675083.076762031|2167214.821155485|18.57465807368124|39.321814220770214|12.766705311975524|0.0|215.06|0.0|0.0|0.0|0.0|0.0|0.0|3992.893468653459|16.599999999999998|0.0|0.0|0.0|0.0|1904.2942487588446|0.0|0.0|0.0|0.0|3818.0299999999993|159808.3385420699|0.0|0.0|0.0|96466.19783810331|0.0|0.0|0.0|16284.713178098513|0.0|0.0|0.0|11873.776693162497|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17178.83|0.0|0.0|0.0|269.0800000000001|0.0|6138.58|0.0|0.0|7946.909452943512|13591.030214918741|0.0|0.0|0.0|0.0|31965.503748643954|16.599999999999998|3652.532478831217|84.53886136151276
V02Q1940393|1.404007936507934|1.044245988170574|0.002504257952001102|0.0|0.0|0.0|0.6840676929518398|0.17572600093554328|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00023034934519571828|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1374716988154201|125461.94120996332|33299.68288711709|174120.6685444396|4418918.921928814|4925754.465245339|2289482.9398694574|25.378485844723276|28.289315142321392|13.148829251624019|0.0|16.12139901247371|0.0|0.0|0.0|0.0|0.0|285.30000000000007|10448.485342032263|281.69574579535663|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3629.9943779702007|0.0|0.0|159459.0716796293|0.0|0.0|0.0|124662.69695147758|0.0|0.0|8527.89697852619|13614.956671394806|0.0|3105.6099999999997|538.1791379539305|12271.606447835062|111.7121500691061|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2454.8300000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7805.032764353256|1028.147442829653|0.0|0.0|0.0|0.0|31154.520832146452|72.66|1795.9999049015312|276.5021500691061
V02Q1940394|0.45996031746031557|1.0129907668189944|0.02635640303454488|0.0|0.007388663549527996|0.005903948329391235|0.5090189587080439|0.11503974063322209|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.06059766031917687|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.000847259245359207|0.0073025335121355735|0.0|0.0|0.0|0.0|0.16067210224052836|0.0|0.0|0.10687273042806997|125350.92188783291|12631.010069107435|67359.19727284918|1774058.0416749204|649436.5476752914|722470.9061558713|26.33728003748048|9.641393810627598|10.725646020236667|0.0|208.1849172064439|0.0|2.3119548873930365|0.0|0.0|0.0|0.0|230.1|1.5047439681130905|0.0|0.0|0.0|0.0|57.79887218482591|0.0|0.0|0.0|0.0|0.0|66859.29678460241|0.0|0.0|0.0|41275.119264798275|0.0|0.0|0.0|12127.181260890196|0.0|0.0|0.0|738.8647439681131|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|60.110827072218946|6640.766258913944|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4615.86|1901.2949172064434|0.0|0.0|0.0|0.0|8453.884076118653|420.5949714621748|3756.531021526607|0.0
